crab,sex,cl_mm,time,x,y,lat,lon,accel,temperature_c,conductivity_ms_cm
A69-9006-7793,M,124.00,2020-02-19T04:48:08Z,534.474,605.658,-32.746,152.055,0.027,24.47,43.798
A69-9006-7793,M,124.00,2020-02-19T04:45:11Z,534.947,604.58,-32.746,152.055,0.027,24.47,43.798
A69-9006-7793,M,124.00,2020-02-19T04:41:54Z,533.986,605.779,-32.746,152.055,0.041,24.47,43.798
A69-9006-7793,M,124.00,2020-02-19T04:36:13Z,534.005,605.939,-32.746,152.055,0.054,24.47,43.798
A69-9006-7793,M,124.00,2020-02-19T04:26:57Z,537.543,609.665,-32.746,152.055,0.041,24.47,43.798
A69-9006-7793,M,124.00,2020-02-19T04:24:04Z,534.107,605.662,-32.746,152.055,0.041,24.47,43.798
A69-9006-7793,M,124.00,2020-02-19T04:20:48Z,533.945,605.754,-32.746,152.055,0.041,24.47,43.798
A69-9006-7793,M,124.00,2020-02-19T04:17:24Z,538.727,609.03,-32.746,152.055,0.041,24.47,43.798
A69-9006-7793,M,124.00,2020-02-19T04:10:21Z,534.103,605.817,-32.746,152.055,0.041,24.47,43.798
A69-9006-7793,M,124.00,2020-02-19T04:04:28Z,536.743,607.7,-32.746,152.055,0.041,24.47,43.798
A69-9006-7793,M,124.00,2020-02-19T03:58:37Z,539.228,612.465,-32.746,152.055,0.027,24.76,43.595
A69-9006-7793,M,124.00,2020-02-19T03:55:46Z,537.252,607.267,-32.746,152.055,0.027,24.76,43.595
A69-9006-7793,M,124.00,2020-02-19T03:52:33Z,533.913,605.911,-32.746,152.055,0.041,24.76,43.595
A69-9006-7793,M,124.00,2020-02-19T03:49:12Z,533.67,605.76,-32.746,152.055,0.054,24.76,43.595
A69-9006-7793,M,124.00,2020-02-19T03:33:49Z,533.404,605.655,-32.746,152.055,0.041,24.76,43.595
A69-9006-7793,M,124.00,2020-02-19T03:04:47Z,533.57,606.228,-32.746,152.055,0.054,24.76,43.595
A69-9006-7793,M,124.00,2020-02-19T02:07:38Z,532.643,606.473,-32.746,152.055,0.054,25.61,41.383
A69-9006-7793,M,124.00,2020-02-19T02:01:54Z,532.844,606.191,-32.746,152.055,0.054,25.61,41.383
A69-9006-7793,M,124.00,2020-02-19T01:59:04Z,533.556,605.5,-32.746,152.055,2.622,26.35,36.65
